Milliseconds,Voltage 
201484,-10644
201499,-10620
201515,-10625
201530,-10666
201546,-10636
201562,-10669
201577,-10700
201592,-10688
201609,-10703
201624,-10712
201639,-10723
201655,-10752
201671,-10726
201687,-10739
201702,-10729
201717,-10699
201734,-10736
201749,-10736
201764,-10736
201780,-10749
201795,-10723
201811,-10681
201827,-10708
201842,-10672
201858,-10672
201874,-10685
201889,-10655
201905,-10653
201920,-10629
201936,-10607
201952,-10656
201967,-10636
201982,-10594
201999,-10584
202014,-10611
202030,-10640
202045,-10671
202060,-10659
202077,-10629
202092,-10640
202107,-10641
202123,-10597
202139,-10565
202155,-10588
202170,-10546
202185,-10524
202202,-10524
202217,-10520
202232,-10478
202248,-10499
202263,-10516
202279,-10494
202295,-10468
202310,-10505
202326,-10457
202342,-10435
202357,-10403
202373,-10393
202388,-10406
202404,-10441
202420,-10409
202435,-10407
202450,-10456
202467,-10461
202482,-10492
202498,-10495
202513,-10463
202528,-10492
202545,-10450
202560,-10430
202575,-10422
202591,-10376
202607,-10393
202622,-10402
202638,-10447
202653,-10431
202670,-10407
202685,-10434
202700,-10463
202716,-10510
202732,-10513
202747,-10513
202763,-10475
202778,-10482
202793,-10460
202810,-10477
202825,-10453
202841,-10429
202856,-10425
202872,-10377
202888,-10404
202903,-10439
202918,-10425
202935,-10430
202950,-10433
202966,-10411
202981,-10416
202997,-10400
203013,-10392
203028,-10352
203043,-10352
203059,-10369
203075,-10410
203090,-10435
203106,-10468
203121,-10513
203138,-10538
203153,-10581
203168,-10573
203184,-10527
203200,-10552
203215,-10599
203231,-10587
203246,-10567
203261,-10545
203278,-10556
203293,-10550
203309,-10526
203324,-10504
203340,-10509
203356,-10558
203371,-10558
203386,-10595
203403,-10606
203418,-10647
203433,-10645
203449,-10637
203465,-10593
203481,-10551
203496,-10600
203511,-10568
203527,-10571
203543,-10602
203558,-10554
203574,-10526
203589,-10557
203606,-10519
203621,-10522
203636,-10506
203652,-10511
203668,-10465
203683,-10453
203699,-10492
203714,-10452
203730,-10450
203746,-10485
203761,-10526
203777,-10498
203792,-10488
203808,-10476
203824,-10479
203839,-10467
203854,-10445
203871,-10456
203886,-10446
203901,-10485
203917,-10471
203933,-10461
203949,-10466
203964,-10473
203979,-10461
203996,-10455
204011,-10484
204026,-10507
204042,-10483
204057,-10488
204073,-10529
204089,-10552
204104,-10548
204120,-10593
204136,-10606
204151,-10653
204167,-10666
204182,-10677
204198,-10702
204214,-10658
204229,-10685
204244,-10726
204260,-10678
204276,-10711
204292,-10675
204307,-10657
204322,-10609
204339,-10577
204354,-10555
204369,-10572
204385,-10554
204401,-10528
204417,-10484
204432,-10519
204447,-10560
204464,-10591
204479,-10630
204494,-10635
204510,-10593
204525,-10567
204541,-10586
204557,-10578
204572,-10593
204588,-10573
204604,-10561
204619,-10598
204635,-10594
204650,-10631
204666,-10654
204682,-10632
204697,-10647
204712,-10670
204729,-10699
204744,-10659
204760,-10625
204775,-10626
204790,-10645
204807,-10658
204822,-10648
204837,-10648
204853,-10681
204869,-10667
204884,-10690
204900,-10733
204915,-10721
204932,-10738
204947,-10718
204962,-10731
204978,-10742
204994,-10742
205009,-10722
205025,-10692
205040,-10719
205056,-10754
205072,-10728
205087,-10728
205103,-10755
205118,-10747
205134,-10705
205150,-10754
205165,-10742
205180,-10734
205197,-10718
205212,-10721
205228,-10734
205243,-10724
205258,-10684
205275,-10670
205290,-10709
205305,-10756
205321,-10746
205337,-10718
205352,-10680
205368,-10666
205383,-10640
205400,-10602
205415,-10633
205430,-10593
205446,-10557
205462,-10560
205477,-10554
205493,-10544
205508,-10579
205523,-10618
205540,-10590
205555,-10631
205571,-10597
205586,-10608
205602,-10623
205618,-10609
205633,-10593
205648,-10581
205665,-10600
205680,-10625
205696,-10591
205711,-10543
205727,-10554
205743,-10565
205758,-10586
205773,-10542
205789,-10510
205805,-10472
205820,-10430
205836,-10422
205851,-10404
205868,-10396
205883,-10352
205898,-10310
205914,-10272
205930,-10315
205945,-10320
205961,-10290
205976,-10278
205992,-10279
206008,-10290
206023,-10252
206039,-10297
206054,-10291
206070,-10318
206086,-10333
206101,-10317
206116,-10285
206133,-10239
206148,-10209
206163,-10226
206179,-10267
206195,-10261
206211,-10237
206226,-10240
206241,-10251
206257,-10260
206273,-10307
206288,-10338
206304,-10357
206319,-10339
206336,-10346
206351,-10306
206366,-10292
206382,-10258
206398,-10285
206413,-10306
206429,-10290
206444,-10319
206460,-10322
206476,-10363
206491,-10380
206507,-10360
206522,-10367
206538,-10388
206554,-10358
206569,-10354
206584,-10320
206601,-10306
206616,-10343
206631,-10343
206647,-10297
206663,-10285
206679,-10286
206694,-10286
206709,-10268
206726,-10258
206741,-10283
206756,-10302
206772,-10323
206787,-10299
206803,-10342
206819,-10355
206834,-10364
206850,-10330
206866,-10345
206881,-10337
206897,-10333
206912,-10338
206928,-10363
206944,-10412
206959,-10384
206974,-10421
206991,-10415
207006,-10415
207022,-10393
207037,-10418
207052,-10404
207069,-10392
207084,-10431
207099,-10466
207115,-10460
207131,-10442
207147,-10445
207162,-10456
207177,-10420
207194,-10400
207209,-10396
207224,-10390
207240,-10390
207255,-10403
207271,-10406
207287,-10427
207302,-10442
207318,-10443
207334,-10456
207349,-10442
207365,-10465
207380,-10431
207396,-10454
207412,-10457
207427,-10439
207442,-10437
207459,-10427
207474,-10385
207490,-10375
207505,-10373
207520,-10361
207537,-10398
207552,-10382
207567,-10340
207583,-10381
207599,-10339
207614,-10313
207630,-10352
207645,-10350
207662,-10346
207677,-10328
207692,-10375
207708,-10384
207724,-10358
207739,-10314
207755,-10341
207770,-10372
207785,-10397
207802,-10383
207817,-10361
207833,-10378
207848,-10360
207864,-10387
207880,-10383
207895,-10365
207910,-10380
207927,-10360
207942,-10389
207958,-10428
207973,-10441
207989,-10437
208005,-10415
208020,-10458
208035,-10485
208051,-10445
208067,-10446
208082,-10495
208098,-10496
208113,-10513
208130,-10536
208145,-10488
208160,-10529
208176,-10497
208192,-10457
208207,-10458
208223,-10467
208238,-10433
208253,-10446
208270,-10428
208285,-10469
208301,-10467
208316,-10435
208332,-10466
208348,-10450
208363,-10418
208378,-10457
208395,-10447
208410,-10460
208425,-10414
208441,-10370
208457,-10350
208473,-10371
208488,-10363
208503,-10343
208519,-10313
208535,-10293
208550,-10273
208566,-10253
208581,-10213
208598,-10238
208613,-10222
208628,-10198
208644,-10180
208660,-10199
208675,-10226
208691,-10202
208706,-10192
208722,-10229
208738,-10213
208753,-10201
208769,-10169
208784,-10182
208800,-10172
208816,-10173
208831,-10163
208846,-10135
208863,-10119
208878,-10077
208893,-10053
208909,-10053
208925,-10092
208941,-10084
208956,-10121
208971,-10107
208988,-10067
209003,-10033
209018,-10048
209034,-10048
209049,-10055
209065,-10104
209081,-10121
209096,-10128
209112,-10137
209128,-10117
209143,-10071
209159,-10063
209174,-10019
209190,-10066
209206,-10038
209221,-9992
209235,-10009
209251,-10007
209267,-9983
209282,-9959
209296,-9937
209310,-9899
209326,-9916
209340,-9949
209354,-9925
209369,-9891
209383,-9883
209398,-9859
209413,-9857
209427,-9809
209441,-9803
209457,-9763
209471,-9757
209485,-9800
209500,-9849
209514,-9864
209529,-9903
209544,-9883
209558,-9845
209572,-9888
209588,-9846
209602,-9855
209616,-9882
209631,-9901
209645,-9930
209660,-9957
209675,-9982
209689,-9987
209703,-9975
209718,-9931
209733,-9921
209747,-9946
209762,-9904
209776,-9898
209792,-9866
209806,-9901
209820,-9885
209835,-9879
209849,-9851
209864,-9821
209879,-9842
209893,-9842
209907,-9861
209923,-9849
209937,-9854
209951,-9818
209966,-9829
209980,-9785
209995,-9810
210010,-9831
210024,-9789
210038,-9753
210054,-9800
210068,-9837
210082,-9854
210097,-9838
210111,-9810
210126,-9762
210141,-9783
210155,-9800
210169,-9811
210184,-9850
210199,-9818
210213,-9814
210228,-9812
210242,-9857
210257,-9868
210272,-9887
210286,-9904
210300,-9933
210315,-9958
210330,-9952
210344,-9969
210359,-9961
210373,-9982
210388,-9995
210403,-9973
210417,-9973
210432,-9957
210446,-9960
210461,-9926
210476,-9933
210490,-9897
210504,-9922
210520,-9931
210534,-9972
210548,-9983
210563,-10008
210578,-10025
210594,-9981
210609,-10004
210624,-9996
210638,-10035
210655,-10048
210670,-10036
210685,-10041
210701,-10076
210716,-10103
210733,-10140
210748,-10183
210763,-10232
210779,-10239
210795,-10276
210810,-10248
210826,-10255
210841,-10247
210857,-10219
210873,-10197
210888,-10159
210904,-10123
210920,-10152
210935,-10104
210951,-10111
210966,-10069
210981,-10088
210998,-10050
211013,-10077
211028,-10055
211044,-10078
211060,-10070
211076,-10103
211091,-10122
211106,-10143
211123,-10137
211138,-10158
211153,-10118
211169,-10096
211185,-10082
211201,-10040
211216,-10010
211231,-10025
211247,-10021
211263,-10011
211278,-9991
211293,-9975
211307,-9996
211322,-9954
211337,-9916
211351,-9910
211365,-9959
211380,-9929
211395,-9903
211409,-9899
211424,-9861
211438,-9851
211453,-9843
211468,-9799
211482,-9832
211496,-9784
211511,-9772
211526,-9728
211540,-9702
211555,-9733
211569,-9729
211585,-9691
211599,-9736
211613,-9767
211628,-9755
211642,-9786
211657,-9831
211672,-9860
211686,-9856
211700,-9899
211715,-9922
211730,-9933
211744,-9962
211759,-9977
211773,-9994
211788,-9972
211803,-10009
211818,-10016
211833,-10025
211850,-10007
211865,-9971
211879,-9994
211894,-9966
211908,-10009
211924,-10014
211940,-10037
211955,-10007
211971,-10046
211987,-10000
212002,-10013
212018,-9979
212032,-10010
212047,-9994
212063,-9990
212077,-9960
212091,-9979
212106,-9957
212121,-9964
212135,-9926
212150,-9939
212164,-9903
212178,-9918
212194,-9894
212208,-9913
212222,-9883
212237,-9904
212252,-9860
212267,-9899
212281,-9891
212295,-9873
212310,-9888
212325,-9933
212339,-9982
212354,-9962
212368,-9922
212383,-9900
212398,-9858
212412,-9863
212426,-9886
212441,-9870
212456,-9899
212470,-9899
212485,-9912
212499,-9872
212513,-9856
212529,-9857
212543,-9902
212557,-9905
212572,-9952
212587,-9922
212601,-9896
212616,-9929
212630,-9970
212644,-9975
212660,-9941
212674,-9976
212688,-10005
212704,-10006
212720,-9988
212734,-9954
212749,-9928
212763,-9935
212777,-9933
212793,-9952
212807,-9926
212822,-9920
212836,-9959
212851,-10004
212867,-9984
212881,-9991
212895,-9991
212910,-9973
212925,-9990
212939,-9976
212954,-9993
212968,-9957
212983,-9909
212998,-9948
213012,-9936
213026,-9967
213041,-9935
213056,-9948
213070,-9942
213085,-9973
213099,-9988
213114,-9954
213129,-9920
213143,-9921
213157,-9891
213172,-9871
213187,-9831
213201,-9821
213216,-9840
213230,-9869
213244,-9847
213260,-9809
213274,-9852
213288,-9867
213303,-9831
213318,-9813
213332,-9846
213347,-9861
213361,-9837
213376,-9811
213391,-9828
213405,-9857
213420,-9884
213434,-9897
213449,-9934
213464,-9934
213478,-9971
213492,-9955
213507,-9911
213522,-9895
213536,-9944
213551,-9991
213565,-10030
213581,-9982
213596,-10021
213611,-10044
213626,-10071
213642,-10071
213658,-10031
213673,-10066
213689,-10032
213704,-9990
213720,-9972
213734,-9977
213748,-10012
213764,-10035
213780,-10066
213795,-10056
213811,-10054
213826,-10099
213841,-10114
213858,-10090
213873,-10076
213889,-10054
213904,-10048
213920,-10010
213936,-10059
213951,-10057
213966,-10098
213983,-10129
213998,-10168
214013,-10175
214029,-10149
214044,-10198
214061,-10186
214076,-10180
214091,-10166
214107,-10193
214123,-10194
214138,-10239
214154,-10264
214169,-10234
214185,-10226
214201,-10259
214216,-10264
214232,-10285
214248,-10259
214263,-10227
214279,-10230
214294,-10237
214309,-10280
214326,-10260
214341,-10236
214356,-10271
214372,-10235
214388,-10211
214404,-10240
214419,-10243
214434,-10270
214451,-10260
214466,-10293
214481,-10253
214497,-10270
214513,-10297
214529,-10344
214544,-10330
214559,-10318
214575,-10349
214591,-10343
214606,-10319
214622,-10301
214637,-10318
214653,-10331
214669,-10303
214684,-10344
214700,-10345
214716,-10321
214731,-10279
214747,-10294
214762,-10264
214778,-10287
214794,-10328
214809,-10353
214824,-10368
214840,-10383
214856,-10337
214872,-10378
214887,-10330
214902,-10302
214919,-10321
214934,-10281
214949,-10275
214965,-10280
214981,-10321
214996,-10289
215012,-10273
215027,-10231
215043,-10229
215059,-10191
215074,-10198
215090,-10233
215105,-10280
215121,-10325
215215,-10220
0,1014
10,989
20,970
30,933
40,963
51,1001
62,1000
72,1024
82,1007
93,1041
103,992
113,1024
124,1015
135,986
145,1032
155,1009
165,996
177,979
187,930
197,944
207,964
218,982
228,998
239,1022
249,1038
260,1068
270,1047
280,1006
291,1052
302,1070
312,1043
322,1077
333,1105
344,1058
354,1074
364,1084
374,1071
386,1050
396,1001
406,964
416,947
427,973
438,987
448,1029
458,1031
468,1067
479,1056
490,1027
500,1020
510,1015
521,1055
531,1054
542,1017
552,1027
563,1049
573,1044
583,1039
594,1032
605,1072
615,1035
625,1053
635,1069
647,1022
657,1052
667,1015
677,990
688,1004
699,965
709,1005
719,990
730,1014
740,983
751,938
761,923
772,876
782,871
792,870
802,908
814,940
824,972
834,974
844,980
855,951
865,916
876,926
886,968
897,974
907,935
917,930
927,881
939,840
949,850
959,884
969,877
979,872
990,900
1001,940
1011,954
1021,915
1032,866
1043,894
1053,867
1063,838
1074,884
1084,853
1095,893
1105,933
1116,969
1126,958
1136,925
1147,914
1158,940
1168,980
1178,986
1188,1002
1200,1038
1210,1038
1220,1074
1231,1069
1242,1117
1252,1074
1262,1110
1273,1069
1284,1042
1294,1068
1304,1114
1315,1069
1326,1103
1336,1098
1346,1095
1357,1129
1368,1141
1378,1126
1388,1101
1399,1107
1410,1090
1420,1075
1430,1097
1441,1060
1452,1108
1462,1136
1472,1131
1483,1102
1494,1114
1504,1128
1515,1160
1525,1182
1536,1159
1546,1150
1557,1172
1567,1151
1577,1199
1588,1207
1599,1215
1609,1255
1619,1303
1630,1254
1641,1256
1651,1256
1661,1294
1672,1326
1683,1319
1693,1318
1703,1305
1714,1317
1725,1308
1735,1324
1745,1354
1757,1370
1767,1347
1777,1318
1787,1356
1799,1307
1809,1262
1819,1296
1829,1271
1841,1313
1852,1312
1864,1307
1875,1298
1887,1257
1898,1303
1909,1264
1921,1223
1933,1249
1944,1238
1955,1225
1967,1225
1978,1190
1989,1183
2001,1156
2013,1176
2024,1143
2035,1106
2046,1083
2058,1125
2070,1149
2081,1122
2093,1124
2104,1144
2115,1123
2126,1082
2139,1106
2150,1071
2161,1107
2172,1127
2184,1135
2195,1147
2207,1173
2219,1168
2230,1204
2241,1236
2252,1280
2265,1273
2276,1273
2287,1232
2298,1183
2310,1172
2321,1145
2333,1169
2344,1189
2356,1142
2367,1125
2378,1086
2390,1086
2402,1045
2413,1044
2424,1080
2436,1112
2447,1156
2458,1139
2470,1165
2482,1142
2493,1146
2504,1127
2515,1108
2527,1103
2539,1070
2550,1082
2562,1116
2573,1120
2584,1124
2596,1081
2608,1085
2619,1064
2630,1025
2641,1020
2653,997
2664,997
2674,1043
2685,1081
2697,1107
2708,1094
2719,1122
2732,1156
2743,1168
2754,1198
2765,1165
2777,1203
2788,1215
2800,1263
2811,1285
2823,1329
2834,1347
2845,1304
2856,1352
2869,1398
2880,1406
2891,1438
2903,1423
2914,1447
2925,1481
2937,1509
2949,1484
2960,1498
2971,1526
2982,1477
2994,1497
3006,1517
3017,1486
3028,1473
3040,1434
3051,1450
3063,1476
3075,1514
3086,1536
3097,1507
3108,1490
3120,1471
3132,1436
3143,1476
3154,1455
3166,1499
3177,1513
3188,1504
3201,1455
3212,1412
3223,1414
3234,1416
3246,1387
3257,1435
3269,1453
3280,1469
3292,1509
3303,1484
3314,1532
3325,1578
3338,1580
3349,1610
3360,1605
3372,1647
3383,1620
3395,1634
3406,1587
3418,1584
3429,1551
3440,1557
3451,1516
3464,1503
3475,1545
3486,1506
3497,1479
3509,1497
3520,1505
3532,1482
3544,1520
3555,1556
3566,1517
3577,1531
3589,1539
3601,1565
3612,1518
3623,1483
3635,1472
3646,1461
3657,1436
3670,1472
3681,1447
3692,1416
3703,1452
3715,1433
3726,1408
3738,1414
3749,1385
3761,1346
3772,1339
3783,1363
3795,1387
3807,1382
3818,1420
3829,1395
3841,1417
3852,1388
3864,1349
3875,1306
3887,1269
3898,1289
3909,1254
3920,1294
3933,1332
3944,1380
3955,1402
3966,1399
3978,1405
3989,1431
4001,1457
4013,1461
4024,1463
4035,1440
4046,1391
4058,1356
4070,1335
4081,1332
4092,1285
4104,1317
4115,1292
4127,1273
4139,1272
4150,1235
4161,1204
4172,1244
4184,1292
4196,1314
4207,1324
4218,1293
4230,1278
4241,1310
4252,1324
4264,1305
4276,1319
4287,1294
4298,1267
4310,1220
4321,1228
4333,1270
4344,1290
4356,1290
4367,1247
4378,1289
4389,1250
4402,1270
4413,1237
4424,1198
4435,1200
4447,1151
4458,1187
4470,1207
4482,1251
4493,1261
4504,1277
4515,1289
4528,1319
4539,1306
4550,1342
4561,1303
4573,1323
4584,1320
4596,1328
4608,1295
4619,1295
4630,1299
4641,1288
4653,1298
4665,1251
4676,1220
4687,1199
4699,1166
4710,1196
4721,1218
4733,1179
4745,1156
4756,1107
4767,1072
4779,1120
4790,1099
4802,1147
4813,1153
4825,1138
4836,1138
4847,1125
4859,1129
4871,1147
4882,1100
4893,1110
4904,1124
4916,1109
4928,1094
4939,1049
4951,1087
4962,1084
4973,1086
4984,1086
4997,1069
5008,1040
5019,1001
5030,1015
5042,1055
5053,1020
5065,975
5075,948
5086,933
5096,886
5106,886
5117,857
5128,897
5138,913
5148,864
5159,888
5170,922
5180,954
5190,919
5200,894
5212,896
5222,875
5232,915
5242,882
5254,881
5264,907
5274,860
5284,857
5295,814
5306,789
5316,740
5326,756
5337,731
5347,712
5358,760
5368,759
5379,803
5389,792
5400,771
5410,819
5421,770
5431,776
5441,80
10,968
20,984
30,1018
40,1036
51,1021
62,1018
72,1046
82,1003
93,1039
103,994
113,955
124,997
135,1005
145,1002
155,989
165,960
177,925
187,880
197,831
207,798
218,791
228,760
239,766
249,798
260,781
270,791
280,752
290,741
302,718
312,715
322,676
332,690
343,694
353,689
364,640
374,680
385,649
395,630
405,615
415,590
427,545
437,540
447,584
457,626
467,658
478,655
489,697
499,713
509,702
520,722
530,693
540,666
551,647
562,689
572,642
582,621
592,669
603,693
614,686
624,667
634,669
645,713
655,712
665,736
676,742
687,717
697,757
707,767
717,805
728,835
739,820
749,781
759,780
770,773
780,758
790,804
801,814
812,765
822,807
832,770
842,741
852,694
864,738
874,711
884,682
894,702
905,687
916,642
926,635
936,604
947,561
957,512
967,503
978,478
989,482
999,477
1009,499
1019,537
1030,490
1041,489
1051,531
1061,492
1072,471
1082,456
1093,470
1103,431
1114,471
1124,507
1135,458
1145,480
1156,480
1166,486
1176,477
1187,477
1198,509
1208,500
1218,495
1228,480
1240,484
1250,498
1260,498
1270,467
1282,479
1292,472
1302,463
1312,503
1323,547
1334,534
1344,538
1354,570
1364,565
1375,589
1386,570
1396,570
1406,569
1417,550
1427,519
1438,541
1448,492
1459,520
1469,556
1480,556
1490,602
1501,628
1511,591
1521,599
1532,631
1543,631
1553,639
1563,628
1573,652
1585,668
1595,692
1605,681
1615,693
1627,646
1637,629
1647,663
1657,658
1668,658
1679,621
1689,629
1699,612
1710,611
1720,641
1731,614
1741,620
1752,636
1762,654
1772,676
1783,673
1794,701
1804,684
1814,726
1825,744
1836,739
1846,690
1856,679
1866,658
1878,664
1888,659
1898,675
1908,632
1918,668
1930,708
1940,752
1950,743
1960,740
1971,766
1982,729
1992,700
2002,689
2013,711
2024,751
2034,753
2044,787
2055,811
2065,839
2076,839
2086,804
2097,850
2107,856
2117,894
2128,869
2139,889
2149,858
2159,809
2169,827
2181,822
2191,860
2201,811
2211,778
2223,735
2233,777
2243,768
2253,735
2264,771
2275,770
2285,765
2295,785
2306,776
2316,767
2327,750
2337,778
2348,749
2358,761
2369,716
2379,673
2390,660
2400,666
2410,665
2421,669
2432,699
2442,707
2452,743
2462,747
2473,769
2484,817
2494,786
2504,757
2514,714
2526,752
2536,731
2546,712
2556,699
2568,719
2578,761
2588,734
2598,697
2609,725
2620,731
2630,690
2640,681
2651,681
2661,646
2672,637
2682,679
2693,652
2703,637
2714,594
2724,604
2735,571
2745,532
2755,529
2766,514
2777,554
2787,566
2797,614
2807,575
2819,587
2829,538
2839,511
2849,515
2860,484
2871,439
2881,412
2891,420
2902,448
2913,445
2923,469
2933,481
2944,474
2954,494
2965,453
2975,436
2985,391
2996,435
3006,437
3017,392
3027,377
3038,352
3048,351
3059,316
3069,330
3080,309
3090,311
3100,345
3111,349
3122,389
3132,419
3142,419
3152,382
3164,394
3174,434
3184,393
3194,390
3205,398
3216,381
3226,366
3236,378
3247,361
3258,361
3268,354
3278,337
3289,314
3299,277
3310,262
3320,278
3331,277
3341,266
3351,282
3362,273
3373,297
3383,303
3393,260
3404,241
3415,275
3425,244
3435,195
3445,188
3457,143
3467,175
3477,160
3487,149
3497,173
3509,128
3519,174
3529,125
3539,78
3550,118
3561,69
3571,79
3581,54
3592,74
3602,47
3612,6
3623,30
3634,19
3644,19
3654,31
3664,-2
3675,34
3686,-11
3696,-46
3706,-40
3717,-4
3727,-51
3737,-94
3748,-139
3759,-123
3769,-75
3779,-55
3789,-29
3801,3
3811,-2
3821,16
3831,3
3842,-8
3852,12
3862,-5
3873,-48
3884,-8
3894,20
3904,24
3914,44
3924,56
3936,68
3946,92
3956,49
3966,2
3977,32
3987,-7
3997,-5
4008,-28
4019,-31
4029,-23
4039,-60
4049,-71
4060,-116
4071,-147
4081,-101
4091,-114
4102,-135
4113,-93
4123,-51
4133,-66
4144,-115
4154,-126
4165,-159
4175,-125
4186,-113
4196,-91
4206,-108
4217,-145
4228,-168
4238,-203
4248,-240
4259,-206
4270,-255
4280,-270
4290,-228
4300,-218
4312,-204
4322,-198
4332,-198
4342,-219
4354,-254
4364,-228
4374,-243
4384,-252
4395,-238
4406,-275
4416,-261
4426,-296
4436,-286
4448,-321
4458,-293
4468,-342
4478,-383
4489,-351
4500,-333
4510,-358
4520,-405
4531,-444
4542,-406
4552,-366
4562,-340
4573,-294
4583,-305
4594,-326
4604,-335
4615,-287
4625,-247
4636,-250
4646,-295
4657,-291
4667,-273
4677,-296
4688,-252
4699,-244
4709,-287
4719,-279
4730,-306
4743,-272
4754,-277
4765,-316
4776,-337
4788,-321
4799,-326
4811,-343
4823,-356
4834,-369
4845,-345
4856,-313
4868,-338
4880,-338
4891,-298
4902,-294
4914,-305
4925,-305
4937,-297
4948,-332
4960,-296
4971,-278
4982,-309
4994,-356
5006,-348
5017,-391
5028,-387
5040,-428
5051,-414
5062,-384
5074,-382
5086,-376
5097,-344
5108,-389
5120,-365
5131,-392
5143,-401
5154,-371
5166,-361
5177,-341
5188,-301
5199,-273
5212,-237
5223,-280
5234,-280
5245,-248
5257,-285
5269,-285
5280,-324
5292,-351
5303,-349
5314,-313
5325,-269
5338,-265
5349,-245
5360,-260
5371,-305
5383,-352
5394,-314
5406,-343
5417,-392
5429,-419
5440,-411
5451,-379
5463,-347
5475,-394
5486,-427
5497,-401
5509,-432
5520,-386
5531,-433
5543,-466
5555,-493
5566,-534
5577,-549
5588,-543
5600,-539
5612,-580
5623,-566
5635,-520
5646,-476
5657,-477
5669,-490
5681,-521
5692,-481
5703,-512
5714,-506
5726,-537
5738,-529
5749,-509
5761,-465
5772,-429
5783,-405
5794,-436
5807,-449
5818,-478
5829,-507
5840,-481
5852,-443
5863,-407
5875,-399
5886,-436
5898,-412
5909,-366
5920,-344
5932,-347
5944,-343
5955,-341
5966,-317
5978,-301
5989,-344
6001,-310
6012,-296
6024,-248
6035,-224
6046,-218
6057,-186
6070,-180
6081,-166
6092,-118
6104,-149
6115,-164
6126,-175
6138,-208
6150,-178
6161,-197
6172,-198
6183,-192
6195,-172
6207,-201
6218,-222
6230,-249
6241,-231
6252,-193
6263,-145
6276,-186
6287,-223
6298,-244
6309,-277
6321,-241
6332,-280
6344,-246
6355,-198
6367,-158
6378,-175
6389,-184
6402,-154
6413,-165
6424,-186
6435,-223
6447,-217
6458,-195
6470,-193
6481,-210
6493,-251
6504,-249
6515,-215
6526,-236
6539,-228
6550,-273
6561,-286
6573,-250
6584,-212
6595,-235
6607,-207
6619,-250
6630,-238
6641,-220
6652,-269
6664,-286
6676,-280
6687,-248
6699,-244
6710,-289
6721,-269
6733,-251
6745,-274
6756,-258
6767,-236
6778,-200
6790,-194
6802,-146
6813,-110
6824,-131
6836,-131
6847,-115
6858,-164
6871,-152
6882,-148
6893,-142
6904,-189
6916,-210
6927,-247
6939,-201
6950,-187
6962,-190
6973,-158
6984,-112
6995,-108
7008,-141
7019,-152
7030,-167
7042,-159
7053,-170
7064,-136
7076,-161
7088,-131
7099,-89
7109,-69
7119,-88
7131,-46
7141,-12
7151,-4
7161,-13
7172,-18
7182,30
7193,60
7203,39
7214,18
7224,-17
7234,-38
7245,-47
7256,-29
7266,-36
7276,-36
7286,6
7297,-13
7308,-22
7318,-69
7328,-65
7339,-82
7349,-87
7359,-102
7370,-64
7380,-85
7391,-134
7401,-90
7411,-107
7422,-150
7433,-199
7443,-181
7453,-210
7463,-206
7475,-215
7486,-213
7497,-236
7508,-228
7520,-233
7532,-187
7543,-222
7555,-251
7566,-292
7577,-266
7588,-260
7601,-309
7612,-330
7623,-355
7634,-333
7646,-319
7657,-271
7669,-278
7681,-321
7692,-362
7703,-346
7714,-387
7726,-432
7738,-457
7749,-470
7760,-509
7772,-538
7783,-563
7794,-553
7806,-602
7818,-649
7829,-672
7840,-675
7852,-665
7863,-682
7875,-697
7886,-708
7898,-757
7909,-758
7920,-781
7932,-802
7944,-823
7955,-856
7966,-838
7977,-855
7989,-825
8001,-832
8012,-869
8024,-898
8035,-931
8046,-980
8057,-1009
8071,-1022
8083,-994
8094,-1017
8107,-1022
8119,-1008
8132,-1049
8144,-1033
8157,-1056
8169,-1079
8181,-1124
8194,-1100
8207,-1105
8219,-1069
8231,-1074
8244,-1105
8256,-1063
8269,-1110
8282,-1106
8294,-1127
8306,-1089
8318,-1043
8332,-1074
8344,-1038
8356,-1000
8369,-988
8380,-974
8391,-928
8403,-941
8415,-966
8426,-952
8437,-973
8449,-953
8460,-990
8472,-1013
8484,-995
8496,-989
8507,-992
8518,-1041
8531,-1078
8544,-1070
8556,-1060
8568,-1026
8581,-1016
8593,-1019
8606,-999
8617,-983
8629,-998
8640,-964
8651,-924
8664,-882
8675,-858
8686,-858
8697,-854
8709,-871
8720,-882
8732,-872
8743,-824
8755,-786
8766,-768
8777,-771
8788,-798
8801,-801
8812,-783
8823,-816
8835,-817
8846,-838
8857,-849
8869,-880
8881,-852
8892,-848
8903,-808
8914,-829
8926,-864
8938,-830
8949,-814
8961,-800
8972,-792
8983,-827
8994,-807
9007,-832
9018,-824
9029,-851
9040,-851
9052,-898
9064,-907
9075,-887
9086,-926
9098,-918
9109,-959
9120,-992
9133,-954
9144,-906
9155,-858
9166,-858
9178,-840
9189,-804
9201,-817
9212,-858
9224,-905
9235,-873
9246,-831
9257,-880
9270,-897
9281,-881
9292,-892
9304,-878
9315,-909
9326,-867
9338,-878
9350,-905
9361,-877
9372,-920
9383,-951
9396,-970
9407,-946
9418,-951
9430,-952
9441,-916
9452,-912
9464,-919
9476,-875
9487,-912
9498,-912
9509,-931
9521,-964
9533,-997
9544,-1008
9556,-1029
9569,-1070
9581,-1058
9593,-1067
9607,-1074
9619,-1119
9631,-1120
9644,-1151
9656,-1129
9669,-1107
9681,-1097
9694,-1144
9706,-1169
9718,-1174
9732,-1142
9744,-1157
9756,-1190
9768,-1154
9781,-1193
9793,-1145
9806,-1131
